"Secuencia","Costeo_Producto","Producto","Cliente","Detalle","Colores","Cantidad Solicitada","Costo Total Unitario","Costo Indirecto","Ganancia","Es Duplicado","Fijar Precio Venta","Margen Ganancia Real","Precio Venta","Costo Negociado Sin IVA","Negociado con","Categoría","Ficha Técnica Producto","Id.","Fecha"
62,"COS-0012795-63","Camibuso Polo Manga Larga","Rio Paila Castilla","5206051	CAMIBUSO EMPACADERO LIDER DE EMERGENCIA","",22,24396.0,2196.0,1.3,"true","false",23.08,34570.0,"","","Camibuzo-","","81827006","16/03/2026"
63,"COS-0012795-64","CAMISA MANGA CORTA","Rio Paila Castilla","5206027	CAMISA DACRON AZUL OPERADORAS MAQUINARI","",21,28396.0,2556.0,1.3,"true","false",23.08,40238.0,"","","Camisa-","","81827021","16/03/2026"
64,"COS-0012795-65","CAMISA MANGA CORTA","Rio Paila Castilla","5206023	CAMISA DACRON BLANCA M/C ELAB LIDER EMER","",20,28896.0,2601.0,1.25,"true","false",20.0,39371.0,"","","Camisa-","","81827037","16/03/2026"
65,"COS-0012795-66","POLO MANGA CORTA","Rio Paila Castilla","5206016	CAMIBUSO PERSONAL OPER FABRICA M/C BRIGA","",19,23896.0,2151.0,1.3,"true","false",23.08,33861.0,"","","Camiseta-","","81827052","16/03/2026"
66,"COS-0012795-67","pantalon sudadera","Rio Paila Castilla","5202823	PANTALON SUDADERA LABORATORIO SUELOS","",18,23462.0,2112.0,1.3,"true","false",23.08,33246.0,"","","Pantalon-","","81827067","16/03/2026"
67,"COS-0012795-68","PANTALÓN JEAN","Rio Paila Castilla","5206034	PANTALON JEANS C/CINT FALLA, 10 CM","",15,26565.0,2391.0,1.12,"true","false",10.71,32431.0,"","","Pantalon-","","81827084","16/03/2026"
68,"COS-0012795-69","Camibuso Polo Manga Larga","Rio Paila Castilla","5206046	CAMIBUSO EMPACADERO DAMA/BRIG","",12,25132.0,2262.0,1.3,"true","false",23.08,35612.0,"","","Camibuzo-","","81827102","16/03/2026"
69,"COS-0012795-70","Camibuso Polo Manga Larga","Rio Paila Castilla","5206048	CAMIBUSO M/L GRIS - BRIGADISTAS (CEDI)","",12,1174780.0,105730.0,1.3,"true","false",23.08,1664663.0,"","","Camibuzo-","","81827117","16/03/2026"
70,"COS-0012795-71","CONJUNTO ANTIFLUIDO","Rio Paila Castilla","5205111	UNIFORME SERVICIOS GENERALES","",8,41915.0,3772.0,1.15,"true","false",13.04,52540.0,"","","Conjunto-","","81827134","16/03/2026"
71,"COS-0012795-72","camisa  overol","Rio Paila Castilla","5206041	CAMISA DRIL GRIS FAB C/FALLA ML LIDER E","",7,37025.0,3332.0,1.18,"true","false",15.25,47621.0,"","","Camisa-","","81827152","16/03/2026"
72,"COS-0012795-73","Pantalón dotación","Rio Paila Castilla","5203510	PANTALON DRIL DAMA ADMON","",6,27725.0,2495.0,1.17,"true","false",14.53,35357.0,"","","Pantalon-","","81827166","16/03/2026"
73,"COS-0012795-74","POLO MANGA CORTA","Rio Paila Castilla","5206108	CAMIBUSO AZUL TURQUI M/C LIDER EMERG","",6,24196.0,2178.0,1.3,"true","false",23.08,34286.0,"","","Camiseta-","","81827179","16/03/2026"
74,"COS-0012795-75","PANTALÓN JEAN","Rio Paila Castilla","5206028	JEANS PARA DAMA CINTA REFLECTIVA V","",31,26900.0,2421.0,1.12,"true","false",10.71,32840.0,"","","Pantalon-","","81827196","16/03/2026"
1,"COS-0012794-2","PANTALÓN JEAN","Rio Paila Castilla","5202138	PANTALON JEAN 12 ONZAS USO GENERAL V","",12300,24285.0,2186.0,1.12,"true","false",10.71,29648.0,"","","Pantalon-","","81824621","16/03/2026"
2,"COS-0012794-3","PANTALÓN JEAN","Rio Paila Castilla","5202541	PANTALON JEAN CINTA REFLECTIVA V","",6435,26127.0,2351.0,1.12,"true","false",10.71,31895.0,"","","Pantalon-","","81824646","16/03/2026"
3,"COS-0012794-4","Gorra Curva","Rio Paila Castilla","5203798	CACHUCHA AMERICANA O BEISBOLERA V","",3160,11136.0,1002.0,1.15,"true","false",13.04,13959.0,"","","Gorra-","","81824666","16/03/2026"
4,"COS-0012794-5","PANTALÓN JEAN","Rio Paila Castilla","5203533	PANTALON JEANS C/CINT FALLA V","",2712,26015.0,2341.0,1.13,"true","false",11.5,32042.0,"","","Pantalon-","","81824676","16/03/2026"
5,"COS-0012794-6","CAMISA MANGA CORTA","Rio Paila Castilla","5202116	CAMISA DACRON AZUL CONDUCTOR MAQUINARIA V","",2449,22991.0,2069.0,1.12,"true","false",10.71,28067.0,"","","Camisa-","","81824694","16/03/2026"
6,"COS-0012794-7","camisa  overol","Rio Paila Castilla","5202134	CAMISA DRIL GRIS MANDO MED CAMPO COSECHA V","",1900,33020.0,2972.0,1.12,"true","false",10.71,40311.0,"","","Camisa-","","81824714","16/03/2026"
7,"COS-0012794-8","camisa  overol","Rio Paila Castilla","5203531	CAMISA DRIL AZUL M/L FABRICA V","",1322,32545.0,2929.0,1.12,"true","false",10.71,39731.0,"","","Camisa-","","81824731","16/03/2026"
8,"COS-0012794-9","pantalon sudadera","Rio Paila Castilla","5203535	PANTALON SUDADERA GRIS MTTO FABRICA","",1302,21377.0,1924.0,1.18,"true","false",15.25,27495.0,"","","Pantalon-","","81824745","16/03/2026"
9,"COS-0012794-10","POLO MANGA CORTA","Rio Paila Castilla","5203795	CAMIBUSO BLANCO ADMON FABRICA","",1149,16855.0,1517.0,1.15,"true","false",13.04,21128.0,"","","Camiseta-","","81824762","16/03/2026"
10,"COS-0012794-11","camisa  overol","Rio Paila Castilla","5205500	CAMISA DRIL AZUL M/L T.AGRICOLA","",1124,34680.0,3121.0,1.12,"true","false",10.71,42337.0,"","","Camisa-","","81824779","16/03/2026"
11,"COS-0012794-12","pantalon sudadera","Rio Paila Castilla","5203794	PANTALON SUDADERA BLANCO MTTO FABRICA","",975,21377.0,1924.0,1.18,"true","false",15.25,27495.0,"","","Pantalon-","","81824794","16/03/2026"
12,"COS-0012794-13","CAMISA MANGA CORTA","Rio Paila Castilla","5203532	CAMISA DACRON BLANCA M/C ELABORACION","",875,23960.0,2156.0,1.12,"true","false",10.71,29250.0,"","","Camisa-","","81824811","16/03/2026"
13,"COS-0012794-14","camisa  overol","Rio Paila Castilla","5203534	CAMISA DRIL GRIS C/FALLA MOTO FABRICA","",862,33210.0,2989.0,1.15,"true","false",13.04,41629.0,"","","Camisa-","","81824823","16/03/2026"
14,"COS-0012794-15","Cofia","Rio Paila Castilla","5202674	COFIA (GORRO) DACRON BLANCA EMPACADERO","",826,4834.0,435.0,1.12,"true","false",10.71,5901.0,"","","Gorro-","","81824838","16/03/2026"
15,"COS-0012794-16","Camibuso Polo Manga Larga","Rio Paila Castilla","5205215	CAMIBUSO BLANCO MANGA LARGA EMPACADERO","",685,18305.0,1647.0,1.15,"true","false",13.04,22945.0,"","","Camibuzo-","","81824850","16/03/2026"
16,"COS-0012794-17","camisa  overol","Rio Paila Castilla","5204604	CAMISA DRIL AZUL TURQ M/LARGA MECAN AGRC","",678,32555.0,2930.0,1.12,"true","false",10.71,39743.0,"","","Camisa-","","81824869","16/03/2026"
17,"COS-0012794-18","camisa  overol","Rio Paila Castilla","5206029	CAMISA ML SOLDADOR TALLER AGRICOLA","",582,40660.0,3659.0,1.15,"true","false",13.04,50967.0,"","","Camisa-","","81824883","16/03/2026"
18,"COS-0012794-19","POLO MANGA CORTA","Rio Paila Castilla","5202800	CAMIBUSO AZUL TURQUI T.AGRÍCOLA","",572,16905.0,1521.0,1.15,"true","false",13.04,21190.0,"","","Camiseta-","","81824902","16/03/2026"
19,"COS-0012794-20","TAPABOCAS","Rio Paila Castilla","5203756	TAPABOCA DACRON COLOR BLANCO BPM","",572,3846.0,346.0,1.12,"true","false",10.71,4695.0,"","","Accesorios-","","81824919","16/03/2026"
20,"COS-0012794-21","BATA TIPO LABORATORIO","Rio Paila Castilla","5206022	CAMISA DACRON BLANCA M/C ELAB BRIGADISTA","",136,22040.0,1984.0,1.15,"true","false",13.04,27628.0,"","","Bata-","","81824928","16/03/2026"
21,"COS-0012794-22","POLO MANGA CORTA","Rio Paila Castilla","5203723	CAMIBUSO PERSONAL OPERATIVO FABRICA M/C","",454,16130.0,1452.0,1.15,"true","false",13.04,20219.0,"","","Camiseta-","","81824944","16/03/2026"
22,"COS-0012794-23","PANTALÓN JEAN","Rio Paila Castilla","5202751	JEANS DAMA TELA STRECH 10 ONZAS ADMON V","",415,28650.0,2579.0,1.12,"true","false",10.71,34976.0,"","","Pantalon-","","81824960","16/03/2026"
23,"COS-0012794-24","camisa  overol","Rio Paila Castilla","5206053	CAMISA ML SOLDADOR FÁBRICA V","",396,37094.0,3338.0,1.18,"true","false",15.25,47710.0,"","","Camisa-","","81824977","16/03/2026"
24,"COS-0012794-25","CAMISA MANGA CORTA","Rio Paila Castilla","5202120	DELANTAL DACRON AZUL ELECTRICISTA TALLER","",281,27800.0,2502.0,1.15,"true","false",13.04,34847.0,"","","Camisa-","","81824993","16/03/2026"
25,"COS-0012794-26","CAMISA MANGA CORTA","Rio Paila Castilla","5206038	CAMISA DACRON AZUL PASTRANA BRIGADISTAS","",198,25302.0,2277.0,1.15,"true","false",13.04,31716.0,"","","Camisa-","","81825007","16/03/2026"
26,"COS-0012794-27","camisa  overol","Rio Paila Castilla","5206093	CAMISA CAMPO Y COSECHA PARA BRIGADISTAS","",185,34440.0,3100.0,1.15,"true","false",13.04,43171.0,"","","Camisa-","","81825022","16/03/2026"
27,"COS-0012794-28","camisa  overol","Rio Paila Castilla","5206042	CAMISA ML SOLDADOR TALLER AGRIC./ BRIGAD","",180,42594.0,3833.0,1.15,"true","false",13.04,53391.0,"","","Camisa-","","81825038","16/03/2026"
28,"COS-0012794-29","Camibuso Polo Manga Larga","Rio Paila Castilla","5204320	CAMIBUSO FRANELA OPERATIVOS FCA XS A XXL","",179,17680.0,1591.0,1.15,"true","false",13.04,22162.0,"","","Camibuzo-","","81825057","16/03/2026"
29,"COS-0012794-30","Pantalón dotación","Rio Paila Castilla","5202139	PANTALON GABARDINA AZUL CONDUCTORES","",169,26750.0,2408.0,1.18,"true","false",15.25,34406.0,"","","Pantalon-","","81825073","16/03/2026"
30,"COS-0012794-31","POLO MANGA CORTA","Rio Paila Castilla","5204603	CAMIBUSO BLANCO M/LARGA ESTUDIAN FABRICA","",86,18380.0,1654.0,1.15,"true","false",13.04,23039.0,"","","Camiseta-","","81825089","16/03/2026"
31,"COS-0012794-32","CAMISA MANGA CORTA","Rio Paila Castilla","5202824	CAMISA DACRON GRIS MC PERSONAL BASCULA","",143,23816.0,2143.0,1.15,"true","false",13.04,29853.0,"","","Camisa-","","81825106","16/03/2026"
32,"COS-0012794-33","CAMISA MANGA CORTA","Rio Paila Castilla","5206022	CAMISA DACRON BLANCA M/C ELAB BRIGADISTA","",136,25371.0,2283.0,1.15,"true","false",13.04,31802.0,"","","Camisa-","","81825119","16/03/2026"
33,"COS-0012794-34","CAMISA MANGA LARGA","Rio Paila Castilla","5206035	CAMISA M/L SUPERVISORES COSECHA","",119,33216.0,2989.0,1.15,"true","false",13.04,41636.0,"","","Camisa-","","81825135","16/03/2026"
34,"COS-0012794-35","POLO MANGA CORTA","Rio Paila Castilla","5206019	CAMIBUSO BLANCO ADM FAB LIDERES EMERGEN","",117,17130.0,1542.0,1.15,"true","false",13.04,21473.0,"","","Camiseta-","","81825152","16/03/2026"
35,"COS-0012794-36","camisa  overol","Rio Paila Castilla","5206091	CAMISA DRIL AZUL T/A M/L BRIGADISTA","",108,40263.0,3624.0,1.3,"true","false",23.08,57053.0,"","","Camisa-","","81825168","16/03/2026"
36,"COS-0012794-37","PANTALÓN JEAN","Rio Paila Castilla","5202750	JEANS DOTACION UNISEX 13 ONZAS ADMON","",96,24910.0,2242.0,1.15,"true","false",13.04,31225.0,"","","Pantalon-","","81825186","16/03/2026"
37,"COS-0012794-38","camisa  overol","Rio Paila Castilla","5206040	CAMISA DRIL GRIS FAB C/FALLA ML BRIGADI","",96,35480.0,3193.0,1.18,"true","false",15.25,45634.0,"","","Camisa-","","81825205","16/03/2026"
38,"COS-0012794-39","POLO MANGA CORTA","Rio Paila Castilla","5206018	CAMIBUSO BLANCO ADM FAB BRIGADISTAS","",86,17130.0,1542.0,1.15,"true","false",13.04,21473.0,"","","Camiseta-","","81825221","16/03/2026"
39,"COS-0012794-40","camisa  overol","Rio Paila Castilla","5206092	CAMISA AZUL M/L TALLER AGRIC BRIGADISTAS","",74,35980.0,3238.0,1.18,"true","false",15.25,46277.0,"","","Camisa-","","81825237","16/03/2026"
40,"COS-0012794-41","POLO MANGA CORTA","Rio Paila Castilla","5206012	CAMIBUSO BLANCO ADMON FABRICA PARA DAMA","",67,17280.0,1555.0,1.15,"true","false",13.04,21660.0,"","","Camiseta-","","81825252","16/03/2026"
41,"COS-0012794-42","camisa  overol","Rio Paila Castilla","5206020	CAMISA DRIL AZUL ML/FAB BRIGADISTA","",67,34265.0,3084.0,1.18,"true","false",15.25,44072.0,"","","Camisa-","","81825267","16/03/2026"
42,"COS-0012794-43","camisa  overol","Rio Paila Castilla","5206054	CAMISA ML SOLDADOR FAB/ BRIGADISTAS","",67,37614.0,3385.0,1.18,"true","false",15.25,48379.0,"","","Camisa-","","81825282","16/03/2026"
43,"COS-0012794-44","camisa  overol","Rio Paila Castilla","5202808	CAMISA DRIL GRIS CLARO M/L MTTO FABRICA","",64,33525.0,3017.0,1.18,"true","false",15.25,43120.0,"","","Camisa-","","81825297","16/03/2026"
44,"COS-0012794-45","CAMISA MANGA CORTA","Rio Paila Castilla","5202820	CAMISA DACRON AZUL CELESTE C/FALLA","",57,25297.0,2277.0,1.15,"true","false",13.04,31710.0,"","","Camisa-","","81825311","16/03/2026"
45,"COS-0012794-46","POLO MANGA CORTA","Rio Paila Castilla","5206043	CAMIBUSO TALLER AGRICOLA PARA DAMA","",56,15980.0,1438.0,1.15,"true","false",13.04,20031.0,"","","Camiseta-","","81825326","16/03/2026"
46,"COS-0012794-47","Peto Peto","Rio Paila Castilla","5205403	DELANTAL DRIL BLANCO EMPACADERO","",51,11170.0,1005.0,1.2,"true","false",16.67,14610.0,"","","Delantal-","","81825341","16/03/2026"
47,"COS-0012794-48","PANTALÓN JEAN","Rio Paila Castilla","5206032	PANTALON JEAN 13 ONZ C/CINTA REFLEC 10CM","",50,26752.0,2408.0,1.15,"true","false",13.04,33534.0,"","","Pantalon-","","81825353","16/03/2026"
48,"COS-0012794-49","camisa  overol","Rio Paila Castilla","5206021	CAMISA DRIL AZUL M/L FAB LIDER EMER","",46,33483.0,3013.0,1.3,"true","false",23.08,47445.0,"","","Camisa-","","81825372","16/03/2026"
49,"COS-0012794-50","POLO MANGA CORTA","Rio Paila Castilla","5206050	CAMIBUSO AZUL OSCURO BRIGADI SIN COLOR","",38,17250.0,1553.0,1.15,"true","false",13.04,21623.0,"","","Camiseta-","","81825386","16/03/2026"
50,"COS-0012794-51","OVEROL ENTERIZO","Rio Paila Castilla","5203152	OVEROL DRIL AZUL TURQUI M/LARGA MTTO","",35,51466.0,4632.0,1.2,"true","false",16.67,67318.0,"","","Overol-","","81825401","16/03/2026"
51,"COS-0012794-52","POLO MANGA CORTA","Rio Paila Castilla","5206013	CAMIBUSO BLANCO ADM DAMA SIN COD COLOR","",33,16600.0,1494.0,1.18,"true","false",15.25,21351.0,"","","Camiseta-","","81825419","16/03/2026"
52,"COS-0012794-53","Gorra seis cascos","Rio Paila Castilla","5206037	CACHUCHA TIPO BEISBOLERA FCA. TIPO CHAVO","",33,14566.0,1311.0,1.2,"true","false",16.67,19052.0,"","","Gorra-","","81825434","16/03/2026"
53,"COS-0012794-54","POLO MANGA CORTA","Rio Paila Castilla","5206017	CAMIBUSO PERSONAL OPER FAB M/C LID EMER","",32,24596.0,2214.0,1.3,"true","false",23.08,34853.0,"","","Camiseta-","","81825446","16/03/2026"
54,"COS-0012794-55","camisa  overol","Rio Paila Castilla","5206026	CAMISA DRIL GRIS CAMPO, COSECHA ML/DAMA","",30,34850.0,3137.0,1.18,"true","false",15.25,44825.0,"","","Camisa-","","81825461","16/03/2026"
55,"COS-0012794-56","PANTALÓN JEAN","Rio Paila Castilla","5206032	PANTALON JEAN 13 ONZ C/CINTA REFLEC 10CM","",96,26390.0,2375.0,1.12,"true","false",10.71,32217.0,"","","Pantalon-","","81825476","16/03/2026"
56,"COS-0012794-57","Camibuso Polo Manga Larga","Rio Paila Castilla","5206045	CAMIBUSO EMPACADERO BRIGADISTAS","",28,24396.0,2196.0,1.3,"true","false",23.08,34570.0,"","","Camibuzo-","","81825495","16/03/2026"
57,"COS-0012794-58","POLO MANGA CORTA","Rio Paila Castilla","5206015	CAMIBUSO PERSONAL OPER FABRICA M/C DAMA","",27,23896.0,2151.0,1.3,"true","false",23.08,33861.0,"","","Camiseta-","","81825510","16/03/2026"
58,"COS-0012794-59","PANTALÓN JEAN","Rio Paila Castilla","5206033	PANTALON JEAN 13 ONZ USO GEN, 10 CM","",27,26092.0,2348.0,1.15,"true","false",13.04,32706.0,"","","Pantalon-","","81825525","16/03/2026"
59,"COS-0012794-60","camisa  overol","Rio Paila Castilla","5206104	CAMISA DRIL GRIS M/L CAM COSEC LIDE/EMER","",27,35635.0,3207.0,1.18,"true","false",15.25,45834.0,"","","Camisa-","","81825542","16/03/2026"
60,"COS-0012794-61","POLO MANGA CORTA","Rio Paila Castilla","5206110	CAMIBUSO BLANCO ADM SIN COLOR LIDER EMER","",25,23896.0,2151.0,1.3,"true","false",23.08,33861.0,"","","Camiseta-","","81825557","16/03/2026"
61,"COS-0012794-62","CAMISA MANGA CORTA","Rio Paila Castilla","5202821	DELANTAL AZUL TURQUI CUELLO BEIGE ALMACE","",24,27406.0,2467.0,1.2,"true","false",16.67,35848.0,"","","Camisa-","","81825572","16/03/2026"
62,"COS-0012794-63","Camibuso Polo Manga Larga","Rio Paila Castilla","5206051	CAMIBUSO EMPACADERO LIDER DE EMERGENCIA","",22,24396.0,2196.0,1.3,"true","false",23.08,34570.0,"","","Camibuzo-","","81825587","16/03/2026"
63,"COS-0012794-64","CAMISA MANGA CORTA","Rio Paila Castilla","5206027	CAMISA DACRON AZUL OPERADORAS MAQUINARI","",21,28396.0,2556.0,1.3,"true","false",23.08,40238.0,"","","Camisa-","","81825602","16/03/2026"
64,"COS-0012794-65","CAMISA MANGA CORTA","Rio Paila Castilla","5206023	CAMISA DACRON BLANCA M/C ELAB LIDER EMER","",20,28896.0,2601.0,1.25,"true","false",20.0,39371.0,"","","Camisa-","","81825617","16/03/2026"
65,"COS-0012794-66","POLO MANGA CORTA","Rio Paila Castilla","5206016	CAMIBUSO PERSONAL OPER FABRICA M/C BRIGA","",19,23896.0,2151.0,1.3,"true","false",23.08,33861.0,"","","Camiseta-","","81825633","16/03/2026"
66,"COS-0012794-67","pantalon sudadera","Rio Paila Castilla","5202823	PANTALON SUDADERA LABORATORIO SUELOS","",18,23462.0,2112.0,1.3,"true","false",23.08,33246.0,"","","Pantalon-","","81825649","16/03/2026"
67,"COS-0012794-68","PANTALÓN JEAN","Rio Paila Castilla","5206034	PANTALON JEANS C/CINT FALLA, 10 CM","",15,27885.0,2510.0,1.15,"true","false",13.04,34954.0,"","","Pantalon-","","81825669","16/03/2026"
68,"COS-0012794-69","Camibuso Polo Manga Larga","Rio Paila Castilla","5206046	CAMIBUSO EMPACADERO DAMA/BRIG","",12,25132.0,2262.0,1.3,"true","false",23.08,35612.0,"","","Camibuzo-","","81825687","16/03/2026"
69,"COS-0012794-70","Camibuso Polo Manga Larga","Rio Paila Castilla","5206048	CAMIBUSO M/L GRIS - BRIGADISTAS (CEDI)","",12,1174780.0,105730.0,1.3,"true","false",23.08,1664663.0,"","","Camibuzo-","","81825702","16/03/2026"
70,"COS-0012794-71","CONJUNTO ANTIFLUIDO","Rio Paila Castilla","5205111	UNIFORME SERVICIOS GENERALES","",8,44565.0,4011.0,1.25,"true","false",20.0,60720.0,"","","Conjunto-","","81825718","16/03/2026"
71,"COS-0012794-72","camisa  overol","Rio Paila Castilla","5206041	CAMISA DRIL GRIS FAB C/FALLA ML LIDER E","",7,37025.0,3332.0,1.18,"true","false",15.25,47621.0,"","","Camisa-","","81825738","16/03/2026"
72,"COS-0012794-73","Pantalón dotación","Rio Paila Castilla","5203510	PANTALON DRIL DAMA ADMON","",6,27725.0,2495.0,1.18,"true","false",15.25,35660.0,"","","Pantalon-","","81825751","16/03/2026"
73,"COS-0012794-74","POLO MANGA CORTA","Rio Paila Castilla","5206108	CAMIBUSO AZUL TURQUI M/C LIDER EMERG","",6,24196.0,2178.0,1.3,"true","false",23.08,34286.0,"","","Camiseta-","","81825765","16/03/2026"
74,"COS-0012794-75","PANTALÓN JEAN","Rio Paila Castilla","5206028	JEANS PARA DAMA CINTA REFLECTIVA V","",31,31290.0,2816.0,1.12,"true","false",10.71,38199.0,"","","Pantalon-","","81825782","16/03/2026"
1,"COS-0012793-2","Conjunto antifluido","Molt Panamá (PA)","Conjunto antifluido negro dama. Camisa manga corta de botones con puño de manga en contraste, bordado en pecho. Pantalón con pretina resortada, sin bolsillos, ajuste con cordón.","Negro",1,52520.0,4727.0,1.25,"true","false",20.0,71559.0,"","","Conjunto-","212006 FT_ UNIFORME CLINICOS AZUL OSCURO DAMA LOGO CLINICOS.pdf","81816210","16/03/2026"
1,"COS-0012792-1","POLO MANGA CORTA","BODYTECH","Camiseta polo  Comerciales AzulHombreCuello y puños tejidos en color blanco (contraste).Ruedo liso.Logo bordado en el pecho.","",1,28962.0,2607.0,1.3,"false","false",23.08,41040.0,"","","Camiseta-","","81811359","16/03/2026"
2,"COS-0012792-9","POLO MANGA CORTA","BODYTECH","Camiseta polo  Comerciales Azul naranja Dama Cuello tejido en color blanco manga  en color  contraste naranja con puño  en la misma  tela pechera   interna en color contraste  blanco Ruedo liso.Logo bordado en el pecho.","",1,35782.0,3220.0,1.3,"true","false",23.08,50703.0,"","","Camiseta-","","81874090","17/03/2026"
3,"COS-0012792-2","Camisa  Indigo","BODYTECH","Camisa Índigo – Hombre Mantenimiento Cuello camisero tipo sport.Pechera con botones de 18 líneas.Bolsillos delanteros con tapa y botón.Manga larga con puño y botón.Espalda con almilla.Logo bordado en la parte superior de la espalda.","",1,22500.0,2025.0,1.3,"false","false",23.08,31883.0,"","","Camisa-","","81811368","16/03/2026"
