"Secuencia","Costeo_Producto","Producto","Cliente","Detalle","Colores","Cantidad Solicitada","Costo Total Unitario","Costo Indirecto","Ganancia","Es Duplicado","Fijar Precio Venta","Margen Ganancia Real","Precio Venta","Costo Negociado Sin IVA","Negociado con","Categoría","Ficha Técnica Producto","Id.","Fecha"
1,"COS-0012640-2","Pantalón dotación","AEROSAN S.A.S.","Pantalon Clasico 5 bolsillos (jean tradicional) color azul oscuro,  para DAMA","",161,25920.0,2333.0,1.3,"true","false",23.08,36729.0,"","","Pantalon-","","80544855","23/02/2026"
2,"COS-0012640-3","Pantalón dotación","AEROSAN S.A.S.","Pantalon Clasico 5 bolsillos (jean tradicional) color azul oscuro,  para Hombre","",85,26870.0,2418.0,1.3,"true","false",23.08,38074.0,"","","Pantalon-","","80544863","23/02/2026"
3,"COS-0012640-4","Sastre Femenino","AEROSAN S.A.S.","PANTALON DRIL AZÚL  DAMA","",322,38510.0,3466.0,1.3,"true","false",23.08,54569.0,"","","Sastrería-","","80544920","23/02/2026"
4,"COS-0012640-5","Sastre Femenino","AEROSAN S.A.S.","PANTALON DRIL AZÚL  CABALLERO","",170,39810.0,3583.0,1.3,"true","false",23.08,56411.0,"","","Sastrería-","","80544930","23/02/2026"
5,"COS-0012640-6","CAMISA MANGA LARGA","AEROSAN S.A.S.","CAMISA OXFORD BLANCO DAMA MANGA LARGA. LOGO BORDADO TAMAÑO BOLSILLO","",324,31380.0,2824.0,1.3,"true","false",23.08,44465.0,"","","Camisa-","","80544939","23/02/2026"
6,"COS-0012640-7","CAMISA MANGA LARGA","AEROSAN S.A.S.","CAMISA OXFORD BLANCO CABALLERO MANGA LARGA. LOGO BORDADO TAMAÑO BOLSILLO","",168,31380.0,2824.0,1.3,"true","false",23.08,44465.0,"","","Camisa-","","80544946","23/02/2026"
7,"COS-0012640-8","Camiseta polo","AEROSAN S.A.S.","Polo manga Corta Dama, cuello en la misma tela. Color Azul Oscuro.  2 Botones en pechera. Logo bordado tamaño bolsillo","",160,25923.0,2333.0,1.3,"true","false",23.08,36733.0,"","","Camiseta-","","80544954","23/02/2026"
8,"COS-0012640-9","Camiseta polo","AEROSAN S.A.S.","Polo manga Corta Hombre, cuello en la misma tela. Color Azul Oscuro.  2 Botones en pechera. Logo bordado tamaño bolsillo","",86,25923.0,2333.0,1.3,"true","false",23.08,36733.0,"","","Camiseta-","","80544961","23/02/2026"
10,"COS-0012640-11","CHAQUETA MICHELIN","AEROSAN S.A.S.","Chaqueta HOMBRE enguatada y forrada, Pisada en forro y tela. Cremallera Central con halador de lujo a tono. Cintura lisa y pulo con cesgo licrado de 2 Cm. Bolsillos de 20 cm. ocultos en costura, con cremallera con halador de lujo. Logo Bordado en frente superior derecho","",86,48680.0,4381.0,1.3,"true","false",23.08,68979.0,"","","Chaqueta-","","80544979","23/02/2026"
1,"COS-0012639-2","Pantalón  Cuarto Frio","NUTRESA","CONJUNTO CUIARTO FRIOPantalon pretina resortada ,  con cordon interno , no lleva bolsillos , bota recta ","NA",1,24176.0,2176.0,1.25,"true","false",20.0,32940.0,"","","Pantalon-","","80544569","23/02/2026"
2,"COS-0012639-3","SACO CUELLO CERRADO","NUTRESA","Buzo con cuello redondo en rib manga larga con puño en rib , ruedo con fajon en rib no lleva logo","NA",1,25640.0,2308.0,1.25,"true","false",20.0,34935.0,"","","Saco-","","80544582","23/02/2026"
3,"COS-0012639-4","Gorra Curva","NUTRESA","GORRA tipo  seis cascos  color blanco con logo  bordado en  casco frentesistema de sierre posterior con  cordón elástico  con ojálate y tanca","NA",1,8994.0,809.0,1.3,"true","false",23.08,12744.0,"","","Gorra-","","80544593","23/02/2026"
1,"COS-0012638-2","Pantalón dotación","AEROSAN S.A.S.","Pantalon Clasico 5 bolsillos (jean tradicional) color azul oscuro,  para DAMA","",161,25920.0,2333.0,1.3,"true","false",23.08,36729.0,"","","Pantalon-","","80544409","23/02/2026"
2,"COS-0012638-3","Pantalón dotación","AEROSAN S.A.S.","Pantalon Clasico 5 bolsillos (jean tradicional) color azul oscuro,  para Hombre","",85,26870.0,2418.0,1.3,"true","false",23.08,38074.0,"","","Pantalon-","","80544421","23/02/2026"
3,"COS-0012638-4","Sastre Femenino","AEROSAN S.A.S.","PANTALON DRIL AZÚL  DAMA","",322,38510.0,3466.0,1.3,"true","false",23.08,54569.0,"","","Sastrería-","","80544432","23/02/2026"
4,"COS-0012638-5","Sastre Femenino","AEROSAN S.A.S.","PANTALON DRIL AZÚL  CABALLERO","",170,39810.0,3583.0,1.3,"true","false",23.08,56411.0,"","","Sastrería-","","80544446","23/02/2026"
5,"COS-0012638-6","CAMISA MANGA LARGA","AEROSAN S.A.S.","CAMISA OXFORD BLANCO DAMA MANGA LARGA. LOGO BORDADO TAMAÑO BOLSILLO","",324,31380.0,2824.0,1.3,"true","false",23.08,44465.0,"","","Camisa-","","80544456","23/02/2026"
6,"COS-0012638-7","CAMISA MANGA LARGA","AEROSAN S.A.S.","CAMISA OXFORD BLANCO CABALLERO MANGA LARGA. LOGO BORDADO TAMAÑO BOLSILLO","",168,31380.0,2824.0,1.3,"true","false",23.08,44465.0,"","","Camisa-","","80544464","23/02/2026"
7,"COS-0012638-8","Camiseta polo","AEROSAN S.A.S.","Polo manga Corta Dama, cuello en la misma tela. Color Azul Oscuro.  2 Botones en pechera. Logo bordado tamaño bolsillo","",160,25923.0,2333.0,1.3,"true","false",23.08,36733.0,"","","Camiseta-","","80544472","23/02/2026"
8,"COS-0012638-9","Camiseta polo","AEROSAN S.A.S.","Polo manga Corta Hombre, cuello en la misma tela. Color Azul Oscuro.  2 Botones en pechera. Logo bordado tamaño bolsillo","",86,25923.0,2333.0,1.3,"true","false",23.08,36733.0,"","","Camiseta-","","80544479","23/02/2026"
9,"COS-0012638-10","CHAQUETA MICHELIN","AEROSAN S.A.S.","Chaqueta DAMA enguatada y forrada, Pisada en forro y tela. Cremallera Central con halador de lujo a tono. Cintura lisa y pulo con cesgo licrado de 2 Cm. Bolsillos de 20 cm. ocultos en costura, con cremallera con halador de lujo. Logo Bordado en frente superior derecho","",160,48680.0,4381.0,1.3,"true","false",23.08,68979.0,"","","Chaqueta-","","80544486","23/02/2026"
10,"COS-0012638-11","CHAQUETA MICHELIN","AEROSAN S.A.S.","Chaqueta HOMBRE enguatada y forrada, Pisada en forro y tela. Cremallera Central con halador de lujo a tono. Cintura lisa y pulo con cesgo licrado de 2 Cm. Bolsillos de 20 cm. ocultos en costura, con cremallera con halador de lujo. Logo Bordado en frente superior derecho","",86,48680.0,4381.0,1.3,"true","false",23.08,68979.0,"","","Chaqueta-","","80544499","23/02/2026"
1,"COS-0012637-2","Abrigo Sastre","AVIANCA","ABRIGO FEMENINO TCP","Rojo",1,110000.0,9900.0,1.15,"true","false",13.04,137885.0,"","","Sastrería-","ABRIGO FEMENINO TCP.pdf","80544062","23/02/2026"
2,"COS-0012637-3","Abrigo Sastre","AVIANCA","ABRIGO MASCULINO TCP","Gris",1,110000.0,9900.0,1.15,"true","false",13.04,137885.0,"","","Sastrería-","ABRIGO MASCULINO TCP.pdf","80544070","23/02/2026"
3,"COS-0012637-4","Abrigo Sastre","AVIANCA","ABRIGO PILOTO COPILOTO TPC  FEMENINO","",1,110000.0,9900.0,1.15,"true","false",13.04,137885.0,"","","Sastrería-","ABRIGO PILOTO - COPILOTO (F).pdf","80544081","23/02/2026"
4,"COS-0012637-5","Abrigo Sastre","AVIANCA","ABRIGO PILOTO COPILOTO TPC  MASCULINO","",1,110000.0,9900.0,1.15,"true","false",13.04,137885.0,"","","Sastrería-","ABRIGO PILOTO - COPILOTO (M).pdf","80544091","23/02/2026"
5,"COS-0012637-6","Saco Tejido","AVIANCA","CARDIGAN FORMAL FEMENINO TPC","",1,81000.0,7290.0,1.15,"true","false",13.04,101533.0,"","","Saco-","CARDIGAN FORMAL FEMENINO (1).pdf","80544101","23/02/2026"
6,"COS-0012637-7","Saco Tejido","AVIANCA","CARDIGAN FORMAL MASCULINO TPC","",1,81000.0,7290.0,1.15,"true","false",13.04,101533.0,"","","Saco-","CARDIGAN FORMAL MASCULINO (1).pdf","80544109","23/02/2026"
7,"COS-0012637-8","CHALECO ENGUATADO","AVIANCA","CHALECO ACOLCHADO F TPC","",1,25000.0,2250.0,1.2,"true","false",16.67,32700.0,"","","Chaleco-","CHALECO ACOLCHADO (F).pdf","80544118","23/02/2026"
8,"COS-0012637-9","CHALECO ENGUATADO","AVIANCA","CHALECO ACOLCHADO M TPC","",1,25000.0,2250.0,1.2,"true","false",16.67,32700.0,"","","Chaleco-","","80544188","23/02/2026"
9,"COS-0012637-10","Chaleco Liviano","AVIANCA","CHALECO DE SERVICIOS JCP M TPC","",1,17000.0,1530.0,1.2,"true","false",16.67,22236.0,"","","Chaleco-","CHALECO DE SERVICIOS (M).pdf","80544212","23/02/2026"
10,"COS-0012637-11","CHAQUETA MICHELIN","AVIANCA","CHAQUETA MASCULINA INVIERNO TPC","",1,28000.0,2520.0,1.2,"true","false",16.67,36624.0,"","","Chaqueta-","CHAQUETA MASCULINA INVIERNO (1).pdf","80544221","23/02/2026"
11,"COS-0012637-12","CHAQUETA MICHELIN","AVIANCA","CHAQUETA FEMENINA INVIERNO TPC","",1,28000.0,2520.0,1.2,"true","false",16.67,36624.0,"","","Chaqueta-","CHAQUETA FEMENINA INVIERNO (1).pdf","80544237","23/02/2026"
12,"COS-0012637-13","PANTALÓN SASTRE","AVIANCA","PANTALON FORMAL F TPC","",1,27000.0,2430.0,1.2,"true","false",16.67,35316.0,"","","Pantalon-","PANTALON FORMAL (F) (1).pdf","80544257","23/02/2026"
13,"COS-0012637-14","PANTALÓN SASTRE","AVIANCA","PANTALON FORMAL M TPC","",1,27000.0,2430.0,1.2,"true","false",16.67,35316.0,"","","Pantalon-","PANTALON FORMAL (M) (1).pdf","80544270","23/02/2026"
14,"COS-0012637-15","Vestido  Dama Sastre","AVIANCA","VESTIDO FORMAL TPC","",1,70000.0,6300.0,1.2,"true","false",16.67,91560.0,"","","Sastrería-","VESTIDO FORMAL FEMENINO.pdf","80544328","23/02/2026"
15,"COS-0012637-16","Sastre Masculino","AVIANCA","SACO FORMAL JCP (F)","",1,110000.0,9900.0,1.2,"true","false",16.67,143880.0,"","","Sastrería-","SACO FORMAL JCP (F).pdf","80544340","23/02/2026"
16,"COS-0012637-17","Sastre Masculino","AVIANCA","SACO FORMAL JCP (M)","",1,110000.0,9900.0,1.2,"true","false",16.67,143880.0,"","","Sastrería-","SACO FORMAL JCP (M).pdf","80544360","23/02/2026"
17,"COS-0012637-18","Sastre Masculino","AVIANCA","SACO FORMAL (F)","",1,108000.0,9720.0,1.2,"true","false",16.67,141264.0,"","","Sastrería-","","80544372","23/02/2026"
18,"COS-0012637-19","Sastre Masculino","AVIANCA","SACO FORMAL (M)","",1,108000.0,9720.0,1.2,"true","false",16.67,141264.0,"","","Sastrería-","","80544387","23/02/2026"
1,"COS-0012636-1","Camisa  Indigo","Molt Panamá (PA)","Camisa de jean índigo 7 oz. Bolsillos frontales de botón. Bordaro en el pecho izquierdo arriba del bolsillo. Mangas y espalda con cinta reflectiva de 1"". ","",30,44015.0,3961.0,1.25,"false","false",20.0,59970.0,"","","Camisa-","","80539136","23/02/2026"
1,"COS-0012635-2","Pantalón dotación","AEROSAN S.A.S.","Pantalon Clasico 5 bolsillos (jean tradicional) color azul oscuro,  para DAMA","",161,25920.0,2333.0,1.3,"true","false",23.08,36729.0,"","","Pantalon-","","80538562","23/02/2026"
2,"COS-0012635-3","Pantalón dotación","AEROSAN S.A.S.","Pantalon Clasico 5 bolsillos (jean tradicional) color azul oscuro,  para Hombre","",85,26870.0,2418.0,1.3,"true","false",23.08,38074.0,"","","Pantalon-","","80538577","23/02/2026"
3,"COS-0012635-4","Sastre Femenino","AEROSAN S.A.S.","PANTALON DRIL AZÚL  DAMA","",322,38510.0,3466.0,1.3,"true","false",23.08,54569.0,"","","Sastrería-","","80538586","23/02/2026"
4,"COS-0012635-5","Sastre Femenino","AEROSAN S.A.S.","PANTALON DRIL AZÚL  CABALLERO","",170,39810.0,3583.0,1.3,"true","false",23.08,56411.0,"","","Sastrería-","","80538614","23/02/2026"
5,"COS-0012635-6","CAMISA MANGA LARGA","AEROSAN S.A.S.","CAMISA OXFORD BLANCO DAMA MANGA LARGA. LOGO BORDADO TAMAÑO BOLSILLO","",324,31380.0,2824.0,1.3,"true","false",23.08,44465.0,"","","Camisa-","","80538669","23/02/2026"
6,"COS-0012635-7","CAMISA MANGA LARGA","AEROSAN S.A.S.","CAMISA OXFORD BLANCO CABALLERO MANGA LARGA. LOGO BORDADO TAMAÑO BOLSILLO","",168,31380.0,2824.0,1.3,"true","false",23.08,44465.0,"","","Camisa-","","80538677","23/02/2026"
7,"COS-0012635-8","Camiseta polo","AEROSAN S.A.S.","Polo manga Corta Dama, cuello en la misma tela. Color Azul Oscuro.  2 Botones en pechera. Logo bordado tamaño bolsillo","",160,25923.0,2333.0,1.3,"true","false",23.08,36733.0,"","","Camiseta-","","80538685","23/02/2026"
8,"COS-0012635-9","Camiseta polo","AEROSAN S.A.S.","Polo manga Corta Hombre, cuello en la misma tela. Color Azul Oscuro.  2 Botones en pechera. Logo bordado tamaño bolsillo","",86,25923.0,2333.0,1.3,"true","false",23.08,36733.0,"","","Camiseta-","","80538702","23/02/2026"
10,"COS-0012635-11","CHAQUETA MICHELIN","AEROSAN S.A.S.","Chaqueta HOMBRE enguatada y forrada, Pisada en forro y tela. Cremallera Central con halador de lujo a tono. Cintura lisa y pulo con cesgo licrado de 2 Cm. Bolsillos de 20 cm. ocultos en costura, con cremallera con halador de lujo. Logo Bordado en frente superior derecho","",86,48680.0,4381.0,1.3,"true","false",23.08,68979.0,"","","Chaqueta-","","80538723","23/02/2026"
1,"COS-0012634-2","Media  Cuarto Frio","SITARA","MEDIA CUARTO FRIO tela fleccecolor  blanco con resorte en la parte superior  para ajuste en pierna","",1,8244.0,742.0,1.2,"true","false",16.67,10783.0,"","","Accesorios-","","80535910","23/02/2026"
2,"COS-0012633-3","Pantalón dotación","AEROSAN S.A.S.","Pantalon Clasico 5 bolsillos (jean tradicional) color azul oscuro, con reflectivo en ambas botas del pantalon. Logo bordado tamaño bolsillo en bolsillo trasero derecho","",2086,27201.0,2448.0,1.3,"true","false",23.08,38544.0,"","","Pantalon-","Jean Operativo con Reflectivo.pdf","80533143","23/02/2026"
3,"COS-0012633-4","Camiseta polo","AEROSAN S.A.S.","Polo manga larga, cuello y puño en la misma tela. Color Gris medio. Cuello con entretela. 2 Botones en pechera","",560,22142.0,1993.0,1.3,"true","false",23.08,31376.0,"","","Camiseta-","","80533156","23/02/2026"
1,"COS-0012632-2","CHAQUETA SPORT","Masser SAS - Terpel","Chaqueta SportCapota fija con cordón de ajuste.Cremallera central.Material semiimpermeable.Bolsillos delanteros con cremallera.Manga larga con puño resortado.Ruedo resortado.Forro interno liso.Proceso de sublimación.","",20,63714.0,5734.0,1.3,"true","false",23.08,90282.0,"","","Chaqueta-","","80531606","23/02/2026"
3,"COS-0012632-4","Toalla","Masser SAS - Terpel","balletilla dimensiones   35x35  con logo estampado en dtf ","",1000,13500.0,1215.0,1.25,"true","false",20.0,18394.0,"","","Accesorios-","","80531629","23/02/2026"
1,"COS-0012631-2","CAMISA MANGA LARGA","AEROSAN S.A.S.","CAMISA OXFORD BLANCO DAMA O CABALLERO MANGA LARGA. LOGO BORDADO TAMAÑO BOLSILLO","",1,29740.0,2677.0,1.3,"true","false",23.08,42142.0,"","","Camisa-","","80435333","20/02/2026"
2,"COS-0012631-3","CHAQUETA MICHELIN","AEROSAN S.A.S.","CHAQUETA ALCOLCHADA VERDE REFLECTIVA 2025 CC","",1,66805.0,6012.0,1.3,"true","false",23.08,94662.0,"","","Chaqueta-","","80435339","20/02/2026"
3,"COS-0012631-4","CAMISA MANGA LARGA","AEROSAN S.A.S.","CAMISA OXFORD MIL RAYAS DAMA O CABALLERO MANGA LARGA-ALMILLA Y PRENSE EN LA ESPALDA. LOGO BORDADO TAMAÑO BOLSILLO","",1,32430.0,2919.0,1.3,"true","false",23.08,45954.0,"","","Camisa-","","80435356","20/02/2026"
4,"COS-0012631-5","Saco Tejido","AEROSAN S.A.S.","SACO EN HILO V AZUL  / CC","",1,41700.0,3753.0,1.3,"true","false",23.08,59089.0,"","","Saco-","","80435374","20/02/2026"
5,"COS-0012631-6","PANTALÓN SASTRE","AEROSAN S.A.S.","PANTALON AZÚL SV / C DAMA","",1,38685.0,3482.0,1.3,"true","false",23.08,54817.0,"","","Pantalon-","","80435379","20/02/2026"
6,"COS-0012631-7","PANTALÓN SASTRE","AEROSAN S.A.S.","PANTALON AZÚL SV / C HOMBRE","",1,39670.0,3570.0,1.3,"true","false",23.08,56212.0,"","","Pantalon-","","80435390","20/02/2026"
7,"COS-0012631-8","Camiseta polo","AEROSAN S.A.S.","Polo manga larga, cuello y puño en la misma tela. Color Gris medio. Cuello con entretela. 2 Botones en pechera","",1,22142.0,1993.0,1.3,"true","false",23.08,31376.0,"","","Camiseta-","","80435400","20/02/2026"
9,"COS-0012631-10","CHAQUETA MICHELIN","AEROSAN S.A.S.","Chaqueta enguatada y forrada, Pisada en forro y tela. Cremallera Central con halador de lujo a tono. Cintura lisa y pulo con cesgo licrado de 2 Cm. Bolsillos de 20 cm. ocultos en costura, con cremallera con halador de lujo. Logo Bordado en frente superior derecho","",1,48205.0,4338.0,1.3,"true","false",23.08,68306.0,"","","Chaqueta-","","80435420","20/02/2026"
9,"COS-0012635-10","CHAQUETA MICHELIN","AEROSAN S.A.S.","CHAQUETA HDC AZUL OSCURO DAMA. ENGUATADA Y PISADA","Azul oscuro",1,40575.0,3652.0,1.35,"true","false",25.93,59706.0,"","","Chaqueta-","206128 FT. CHAQUETA MICHELIN AZUL OSCURO AEROSAN DAMA.pdf","80538712","23/02/2026"
10,"COS-0012631-11","Camiseta polo","AEROSAN S.A.S.","Polo manga Corta, cuello en la misma tela. Color Azul Oscuro.  2 Botones en pechera. Logo bordado tamaño bolsillo","",1,16040.0,1444.0,1.3,"true","false",23.08,22729.0,"","","Camiseta-","","80435436","20/02/2026"
11,"COS-0012631-12","Pantalón dotación","AEROSAN S.A.S.","Pantalon Clasico 5 bolsillos (jean tradicional) color azul oscuro, con reflectivo en ambas botas del pantalon. Logo bordado tamaño bolsillo en bolsillo trasero derecho","",1,27201.0,2448.0,1.3,"true","false",23.08,38544.0,"","","Pantalon-","","80435442","20/02/2026"
12,"COS-0012631-13","PANTALÓN SASTRE","AEROSAN S.A.S.","Pantalon dama tipo calle, bolsillos diagonales delanteros y falsos de ribete traseros, pretina de 5 cm con 5 pasadores. cremallera plastica de 15 cm y dos botones horizontales a tono en pretina. Bota Recta","",1,37520.0,3377.0,1.3,"true","false",23.08,53166.0,"","","Pantalon-","","80435452","20/02/2026"
13,"COS-0012631-13","CHAQUETA MICHELIN","AEROSAN S.A.S.","CHAQUETA HDC AZUL OSCURO CABALLERO. ENGUATADA Y PISADA","",1,42000.0,3780.0,1.35,"true","false",25.93,61803.0,"","","Chaqueta-","","80543718","23/02/2026"
1,"COS-0012630-1","CAMISA MANGA LARGA","Equipos & servicios seguridad  industrial","CAMISA IGNÍFUGAColor gris Cuello camisero.Pechera de asegurar con botones y cubrepechera.Bolsillos delanteros de parche con tapa. con división porta esferoManga larga con puño y botón.Espalda con almilla.Ruedo liso.Logo bordado en aplique, ubicado sobre el bolsillo.","",12,69302.0,6237.0,1.3,"true","false",23.08,98201.0,"","","Camisa-","","80433385","20/02/2026"
2,"COS-0012630-2","Pantalón dotación","Equipos & servicios seguridad  industrial","PANTALÓN IGNÍFUGOColor gris.Pretina convencional con botón.Bragueta con cremallera.Bolsillos delanteros tipo media luna, funcionales.Espalda con cotilla y bolsillos posteriores tipo parche.Bota recta con ruedo liso.No lleva logo.","",12,68755.0,6188.0,1.3,"true","false",23.08,97426.0,"","","Pantalon-","","80433391","20/02/2026"
1,"COS-0012629-1","BLAZER SASTRE","AEROSAN S.A.S.","BLEIZER TRAFICO  DOTACION HOMBRE ","Azul oscuro",1,109800.0,9882.0,1.3,"true","false",23.08,155587.0,"","","Chaqueta-","BLAZER_HOMBRE_AZUL_OSCURO-removebg-preview.png","80430314","20/02/2026"
2,"COS-0012629-3","PANTALÓN SASTRE","AEROSAN S.A.S.","PANTALON TRAFICO HOMBRE  COLOR  AZUL OSCURO","Azul oscuro",1,41300.0,3717.0,1.35,"true","false",25.93,60773.0,"","","Pantalon-","","80430322","20/02/2026"
3,"COS-0012629-3","CAMISA MANGA LARGA","AEROSAN S.A.S.","CAMISA AZUL TRAFICO HOMBRE","Azul claro",1,35000.0,3150.0,1.3,"true","false",23.08,49595.0,"","","Camisa-","102221 FT. CAMISA AZUL CLARO MANGA LARGA AEROSAN HOMBRE.pdf","80430405","20/02/2026"
4,"COS-0012629-4","camisa cuello V","AEROSAN S.A.S.","CAMISA AZUL TRAFICO  DAMA  CUELLO V","Azul claro",1,33200.0,2988.0,1.3,"true","false",23.08,47044.0,"","","Camisa-","202235 FT. BLUSA AZUL CLARO MANGA LARGA AEROSAN DAMA.pdf","80430413","20/02/2026"
5,"COS-0012629-5","Camibuzo","AEROSAN S.A.S.","CAMIBUSO TIPO POLO VERDE REFLECTIVO 2025 / CC","Verde",1,39795.0,3582.0,1.3,"true","false",23.08,56390.0,"","","Camibuzo-","103289 FT. POLO MANGA LARGA ALTA VISIBILIDAD AEROSAN HOMBRE.pdf","80435408","20/02/2026"
6,"COS-0012629-6","CHAQUETA MICHELIN","AEROSAN S.A.S.","CHAQUETA OPERATIVA HOMBRE, ALCOLCHADA VERDE REFLECTIVA  ENGUATADA GRUESA CON CODIGO + BANDERA + LOGOS AEROSAN","Verde",1,67765.0,6099.0,1.25,"true","false",20.0,92330.0,"","","Chaqueta-","106214 FT. CHAQUETA ALTA VISIBILIDAD AEROSAN HOMBRE.pdf","80533128","23/02/2026"
7,"COS-0012629-7","CHAQUETA MICHELIN","AEROSAN S.A.S.","CHAQUETA OPERATIVA MUJER, ALCOLCHADA VERDE REFLECTIVA  ENGUATADA GRUESA CON CODIGO + BANDERA + LOGOS AEROSAN","Verde",1,65905.0,5931.0,1.25,"true","false",20.0,89795.0,"","","Chaqueta-","","80534309","23/02/2026"
9,"COS-0012640-10","CHAQUETA MICHELIN","AEROSAN S.A.S.","CHAQUETA DAMA HDC AZUL OSCURA","Azul oscuro",1,43875.0,3949.0,1.3,"true","false",23.08,62171.0,"","","Chaqueta-","206128 FT. CHAQUETA MICHELIN AZUL OSCURO AEROSAN DAMA.pdf","80544968","23/02/2026"
10,"COS-0012629-10","CHAQUETA MICHELIN","AEROSAN S.A.S.","CHAQUETA HOMBRE HDC AZUL OSCURA","Azul oscuro",1,45785.0,4121.0,1.3,"true","false",23.08,64878.0,"","","Chaqueta-","106212 FT. CHAQUETA MICHELIN AZUL OSCURO AEROSAN HOMBRE.pdf","80545322","23/02/2026"
1,"COS-0012628-1","T-SHIRT MANGA CORTA","MAXIALIMENTOS","CAMISETA T‑SHIRTCuello redondo.Manga corta.Marcación según diseño.","",100,19500.0,1755.0,1.2,"false","false",16.67,25506.0,"","","Camiseta-","","80429638","20/02/2026"
2,"COS-0012628-2","Buzo / Cerrado","MAXIALIMENTOS","BUZO HOODIE CERRADODiseño 1 y 2 Capota fija con capota interna.Bolsillo delantero tipo canguro.Manga larga con puño en rib.Ruedo en rib.marcación  según diseño","",10,65000.0,5850.0,1.42,"false","false",29.58,100607.0,"","","Buzo-","","80429645","20/02/2026"
10,"COS-0012513-10","03 CAMIBUSO VERDE REFLECTIVO DOBLE FRANJA-CON","TALMA COLOMBIA","103113 - CAMIBUSO TIPO POLO VERDE REFLECTIVO","",615,52377.0,4714.0,1.18,"true","false",15.25,67367.0,"","","Camibuzo-","","80433757","20/02/2026"
11,"COS-0012513-11","pantalón  overol","TALMA COLOMBIA","108052 - PANTALON TIPO OVEROL CARGO AZUL OSCURO","",320,42178.0,3796.0,1.18,"true","false",15.25,54249.0,"","","Pantalon-","","80433767","20/02/2026"
12,"COS-0012513-12","OXFORD","TALMA COLOMBIA","102086 - CAMISA OXFORD BLANCA CON LOGO M/C 2026","",40,26594.0,2393.0,1.23,"true","false",18.7,35654.0,"","","Camisa-","","80433775","20/02/2026"
13,"COS-0012513-13","Chaqueta  Acolchada","TALMA COLOMBIA","106109 - CHAQUETA NEW VERDE ALCHOLCHADA 2026","",10,58009.0,5221.0,1.22,"true","false",18.03,77141.0,"","","Chaqueta-","","80433783","20/02/2026"
14,"COS-0012513-14","Reata","TALMA COLOMBIA","252525 - REATA NEW 2026","",250,1300.0,117.0,2.55,"true","false",60.78,3613.0,"","","Accesorios-","","80433798","20/02/2026"
15,"COS-0012513-15","Saco Tejido","TALMA COLOMBIA","104081 - SACO CON BOTONES DE LANA AZUL OSCURO 2026","",10,47000.0,4230.0,1.1,"true","false",9.09,56353.0,"","","Saco-","","80433800","20/02/2026"
16,"COS-0012513-16","Pantalón dotación","TALMA COLOMBIA","108051 - PANTALON TIPO CALLE GABARDINA CABALLERO 2026","",10,24765.0,2229.0,1.23,"true","false",18.7,33203.0,"","","Pantalon-","","80433802","20/02/2026"
1,"COS-0012626-4","CHAQUETA SPORT","BOLD","Chaqueta  cuello sport dama  color  azul oscuro en gorek lafayette , cremallera central, bolsillos de ribete  sin  cremallera , manga larga con puño liso aparte , el puño debe llevar  un pasador  en  tela contraste  sublimada , forro interno con proceso de sublimación , cogotera para marquilla. logo  bordado en pecho según diseño","Azul oscuro",3,86786.0,7811.0,1.3,"true","false",23.08,122976.0,"","","Chaqueta-","nuevo diseño  chaqueta  bold dama .png","80426444","20/02/2026"
2,"COS-0012626-5","CHAQUETA SPORT","BOLD","Chaqueta  cuello sport Hombre  color  azul oscuro en gorek lafayette , cremallera central, bolsillos de ribete  sin  cremallera , manga larga con puño liso aparte , el puño debe llevar  un pasador  en  tela contraste  sublimada , forro interno con proceso de sublimación , cogotera para marquilla. logo  bordado en pecho según diseño","Azul oscuro",3,88185.0,7937.0,1.3,"true","false",23.08,124959.0,"","","Chaqueta-","chaqueta  bold premiun  hombre .png","80426456","20/02/2026"
1,"COS-0012625-3","Gorra seis cascos","NUTRESA","CORRAL TRADICIONAL	ADMINISTRADOR COORDINADOR GORRA DRIL NEGRA","",2,10103.0,909.0,1.18,"true","false",15.25,12994.0,"","","Gorra-","","80426337","20/02/2026"
1,"COS-0012624-2","Chaqueta  Térmica","ZEUSS","ZER - Chaqueta con tela laminada - Impermeable y perchado - Cremallera frontal - Embone reflectivo - 1 bordado","",6,72545.0,6529.0,1.26,"true","false",20.63,99633.0,"","","Chaqueta-","","80422496","20/02/2026"
2,"COS-0012624-2","Chaqueta  Térmica","ZEUSS","ESTINSA - Chaqueta con tela laminada - Impermeable y perchado - Cremallera frontal - Embone reflectivo - 1 bordado","",7,72545.0,6529.0,1.26,"true","false",20.63,99633.0,"","","Chaqueta-","","80422581","20/02/2026"
3,"COS-0012624-3","Chaqueta  Térmica","ZEUSS","ZEUSS - Chaqueta con tela laminada - Impermeable y perchado - Cremallera frontal - Embone reflectivo - 1 bordado","",54,72545.0,6529.0,1.26,"true","false",20.63,99633.0,"","","Chaqueta-","","80422590","20/02/2026"
10,"COS-0012623-11","DELANTAL TIPO PETO","NUTRESA","CORRAL GOURMET	AUXILIAR COCINAJEFE COCINAPARRILLERODELANTAL SIN BOLSILLOS KAKI CORTO UNISEX AUXILIAR COCINA 1712- NO LLEVA LOGO","Beige",85,4300.0,387.0,1.2,"true","false",16.67,5624.0,"","","Delantal-","109028 FT. DELANTAL MICO CAQUI CORRAL GOURMET GRUPO ACO UNISEX (2).pdf","80417191","20/02/2026"
